code;type;group;useable_as_grid_filter;label-fr_FR;label-en_US;label-ru_RU;label-it_IT;localizable;scopable;allowed_extensions;metric_family;default_metric_unit;decimals_allowed;negative_allowed
attr_575;pim_catalog_date;attr_gr_6;0;date qui similique;date qui quos;date omnis ipsum;date quibusdam assumenda;0;0;;;;;
attr_576;pim_catalog_metric;attr_gr_8;0;metric totam blanditiis;metric rerum eum;metric quaerat sequi;metric rerum tenetur;0;0;;Length;METER;1;0
attr_577;pim_catalog_price_collection;attr_gr_11;0;price_collection blanditiis nihil;price_collection est et;price_collection dolore similique;price_collection est aut;0;0;;;;1;
attr_578;pim_catalog_textarea;attr_gr_9;0;textarea cumque tempora;textarea distinctio aut;textarea et odio;textarea sit ipsum;0;0;;;;;
attr_579;pim_catalog_date;attr_gr_3;0;date quod quisquam;date consequuntur distinctio;date ea impedit;date nisi possimus;0;0;;;;;
attr_580;pim_catalog_price_collection;attr_gr_19;0;price_collection temporibus officia;price_collection qui aut;price_collection accusamus ipsa;price_collection ipsam veritatis;0;0;;;;1;
attr_581;pim_catalog_textarea;attr_gr_13;0;textarea sint eum;textarea quis ipsa;textarea id quos;textarea dolorem laudantium;0;0;;;;;
attr_582;pim_catalog_date;attr_gr_8;0;date aut omnis;date molestiae quidem;date voluptatem est;date laborum vitae;0;0;;;;;
attr_583;pim_catalog_text;attr_gr_12;0;text quia doloribus;text ut aut;text et repellendus;text beatae cupiditate;0;0;;;;;
attr_584;pim_catalog_metric;attr_gr_18;0;metric dolore expedita;metric non cumque;metric reprehenderit nulla;metric est delectus;0;0;;Length;METER;1;0
attr_585;pim_catalog_boolean;attr_gr_5;0;boolean doloribus qui;boolean dignissimos soluta;boolean totam impedit;boolean nostrum sint;0;0;;;;;
attr_586;pim_catalog_file;attr_gr_10;0;file in veniam;file aspernatur sit;file reprehenderit numquam;file nesciunt odit;0;0;pdf;;;;
attr_587;pim_catalog_text;attr_gr_7;0;text perferendis illo;text voluptates numquam;text provident est;text adipisci minima;0;0;;;;;
attr_588;pim_catalog_file;attr_gr_2;1;file aut tenetur;file ex excepturi;file sit accusamus;file non neque;0;0;pdf;;;;
attr_589;pim_catalog_image;attr_gr_3;0;image sint totam;image deserunt aut;image rem repudiandae;image eveniet suscipit;0;0;png,pdf;;;;
attr_590;pim_catalog_number;attr_gr_4;0;number aspernatur id;number quibusdam at;number debitis itaque;number autem et;0;0;;;;1;1
attr_591;pim_catalog_boolean;attr_gr_1;1;boolean facere est;boolean beatae voluptatem;boolean ipsam rerum;boolean consequuntur doloribus;1;0;;;;;
attr_592;pim_catalog_multiselect;attr_gr_11;0;multiselect omnis dolorem;multiselect libero suscipit;multiselect sit voluptates;multiselect quaerat enim;0;0;;;;;
attr_593;pim_catalog_number;attr_gr_13;0;number consequatur rerum;number cupiditate eveniet;number voluptates omnis;number non maxime;0;0;;;;1;1
attr_594;pim_catalog_textarea;attr_gr_6;0;textarea quasi ipsam;textarea minus dolor;textarea ut inventore;textarea praesentium consequatur;0;0;;;;;
attr_595;pim_catalog_file;attr_gr_10;0;file alias occaecati;file et ea;file officia et;file vero expedita;0;0;pdf;;;;
attr_596;pim_catalog_multiselect;attr_gr_1;0;multiselect eaque accusantium;multiselect quia voluptatum;multiselect autem sunt;multiselect earum fuga;0;0;;;;;
attr_597;pim_catalog_metric;attr_gr_4;0;metric iure hic;metric est quas;metric reprehenderit reprehenderit;metric occaecati excepturi;0;0;;Length;METER;1;0
attr_598;pim_catalog_text;attr_gr_18;0;text vero pariatur;text qui eaque;text pariatur vel;text numquam doloremque;0;0;;;;;
attr_599;pim_catalog_price_collection;attr_gr_18;0;price_collection reiciendis optio;price_collection eum natus;price_collection qui dolorum;price_collection dolorem ullam;0;0;;;;1;
attr_600;pim_catalog_text;attr_gr_18;0;text culpa voluptate;text molestiae nam;text explicabo atque;text architecto accusantium;0;0;;;;;
attr_601;pim_catalog_price_collection;attr_gr_5;0;price_collection quia dolore;price_collection quam est;price_collection occaecati non;price_collection eveniet ut;0;0;;;;1;
attr_602;pim_catalog_metric;attr_gr_6;0;metric eos voluptas;metric illo tempora;metric et quo;metric accusamus amet;0;0;;Length;METER;1;0
attr_603;pim_catalog_text;attr_gr_2;0;text voluptate consequatur;text est ducimus;text quis sed;text dolorem esse;0;0;;;;;
attr_604;pim_catalog_boolean;attr_gr_6;0;boolean temporibus et;boolean nulla in;boolean perspiciatis qui;boolean nulla quo;0;0;;;;;
attr_605;pim_catalog_number;attr_gr_18;0;number delectus accusamus;number omnis rerum;number et aut;number aut rem;0;0;;;;1;1
attr_606;pim_catalog_text;attr_gr_10;0;text suscipit aut;text autem impedit;text qui aut;text assumenda velit;0;0;;;;;
attr_607;pim_catalog_number;attr_gr_10;0;number optio sed;number esse beatae;number vero harum;number qui porro;0;0;;;;1;1
attr_608;pim_catalog_boolean;attr_gr_10;0;boolean architecto voluptates;boolean alias aut;boolean aut cupiditate;boolean corrupti illo;0;0;;;;;
attr_609;pim_catalog_price_collection;attr_gr_15;0;price_collection tempora consequatur;price_collection aperiam molestiae;price_collection animi sequi;price_collection sapiente neque;0;0;;;;1;
attr_610;pim_catalog_textarea;attr_gr_14;0;textarea eligendi inventore;textarea iure ducimus;textarea nulla suscipit;textarea fugit unde;0;0;;;;;
attr_611;pim_catalog_file;attr_gr_15;0;file occaecati sed;file placeat inventore;file possimus asperiores;file error sit;0;0;pdf;;;;
attr_612;pim_catalog_simpleselect;attr_gr_9;0;simpleselect eius quidem;simpleselect possimus et;simpleselect sunt commodi;simpleselect aut labore;0;0;;;;;
attr_613;pim_catalog_text;attr_gr_18;0;text est quia;text ipsam impedit;text sint mollitia;text reprehenderit doloremque;0;0;;;;;
attr_614;pim_catalog_number;attr_gr_0;0;number in nulla;number quo maxime;number aut non;number illum qui;0;0;;;;1;1
attr_615;pim_catalog_image;attr_gr_14;0;image voluptas dignissimos;image ratione id;image aut inventore;image officiis perferendis;0;0;pdf,png;;;;
attr_616;pim_catalog_simpleselect;attr_gr_16;0;simpleselect autem magni;simpleselect atque voluptas;simpleselect quaerat consectetur;simpleselect explicabo nihil;0;0;;;;;
attr_617;pim_catalog_text;attr_gr_6;0;text tenetur mollitia;text ea corporis;text laudantium debitis;text necessitatibus quo;0;0;;;;;
attr_618;pim_catalog_textarea;attr_gr_17;0;textarea architecto deserunt;textarea dolor quis;textarea sit dolores;textarea iusto qui;0;0;;;;;
attr_619;pim_catalog_metric;attr_gr_2;0;metric est temporibus;metric ex omnis;metric tempore ex;metric vitae sapiente;0;0;;Length;METER;1;0
attr_620;pim_catalog_price_collection;attr_gr_1;0;price_collection labore accusantium;price_collection voluptas dolore;price_collection ab tempore;price_collection illum nesciunt;0;0;;;;1;
attr_621;pim_catalog_file;attr_gr_2;0;file ea facilis;file nemo nihil;file temporibus dolores;file enim cupiditate;0;0;pdf;;;;
attr_622;pim_catalog_image;attr_gr_16;0;image exercitationem excepturi;image quidem omnis;image aliquid ratione;image ipsa modi;0;0;pdf,jpg;;;;
attr_623;pim_catalog_boolean;attr_gr_15;0;boolean hic voluptatem;boolean blanditiis minus;boolean recusandae alias;boolean aut nobis;0;0;;;;;
attr_624;pim_catalog_simpleselect;attr_gr_18;0;simpleselect suscipit illum;simpleselect iste autem;simpleselect qui quae;simpleselect magnam sit;0;0;;;;;
attr_625;pim_catalog_image;attr_gr_2;0;image omnis dolorem;image vel voluptatem;image dolorem dicta;image vero deserunt;0;0;pdf,png;;;;
attr_626;pim_catalog_file;attr_gr_1;0;file incidunt perferendis;file iure libero;file ut ea;file amet nihil;0;0;pdf;;;;
attr_627;pim_catalog_metric;attr_gr_16;0;metric sed rerum;metric est esse;metric ea repellat;metric et distinctio;0;0;;Length;METER;1;0
attr_628;pim_catalog_textarea;attr_gr_7;0;textarea sequi distinctio;textarea dicta error;textarea minus eos;textarea ad iure;0;0;;;;;
attr_629;pim_catalog_image;attr_gr_14;0;image deleniti qui;image quia non;image quo rem;image consequatur voluptatum;0;0;png,pdf;;;;
attr_630;pim_catalog_number;attr_gr_17;0;number delectus eaque;number fugit soluta;number qui molestiae;number eum modi;0;0;;;;1;1
attr_631;pim_catalog_textarea;attr_gr_9;1;textarea eius aliquid;textarea natus omnis;textarea suscipit omnis;textarea est voluptatum;0;0;;;;;
attr_632;pim_catalog_text;attr_gr_1;1;text voluptatum vel;text eos ut;text illum maxime;text reprehenderit vero;0;0;;;;;
attr_633;pim_catalog_textarea;attr_gr_19;0;textarea repellendus et;textarea soluta officia;textarea dolorum et;textarea voluptates atque;0;0;;;;;
attr_634;pim_catalog_boolean;attr_gr_11;0;boolean at magnam;boolean et suscipit;boolean aliquid quis;boolean fugiat nulla;0;0;;;;;
attr_635;pim_catalog_file;attr_gr_3;0;file non et;file est reprehenderit;file corporis fugit;file fugiat voluptas;0;0;pdf;;;;
attr_636;pim_catalog_textarea;attr_gr_7;1;textarea et quisquam;textarea rerum fugit;textarea a nam;textarea nostrum et;0;0;;;;;
attr_637;pim_catalog_file;attr_gr_5;0;file eveniet at;file deserunt harum;file est commodi;file voluptatem et;0;0;pdf;;;;
attr_638;pim_catalog_metric;attr_gr_4;0;metric quo nulla;metric perferendis labore;metric sed exercitationem;metric accusamus neque;0;0;;Length;METER;1;0
attr_639;pim_catalog_image;attr_gr_17;1;image dolore ratione;image a sed;image omnis architecto;image nisi delectus;0;0;png,jpg;;;;
attr_640;pim_catalog_multiselect;attr_gr_7;0;multiselect iste voluptate;multiselect et incidunt;multiselect at ut;multiselect ex eligendi;0;1;;;;;
attr_641;pim_catalog_metric;attr_gr_8;0;metric qui dicta;metric ut et;metric vero rerum;metric quasi doloremque;0;0;;Length;METER;1;0
attr_642;pim_catalog_number;attr_gr_15;0;number quia omnis;number nulla corporis;number optio sed;number porro sunt;0;0;;;;1;1
attr_643;pim_catalog_file;attr_gr_1;0;file placeat eos;file quis quis;file praesentium possimus;file rerum tempora;0;0;pdf;;;;
attr_644;pim_catalog_multiselect;attr_gr_19;0;multiselect deserunt necessitatibus;multiselect reiciendis cupiditate;multiselect accusamus eum;multiselect odit maxime;0;0;;;;;
attr_645;pim_catalog_price_collection;attr_gr_19;1;price_collection ex est;price_collection suscipit ut;price_collection ut odit;price_collection iure nemo;0;0;;;;1;
attr_646;pim_catalog_multiselect;attr_gr_10;0;multiselect nostrum voluptatibus;multiselect ullam praesentium;multiselect et libero;multiselect facere mollitia;0;0;;;;;
attr_647;pim_catalog_image;attr_gr_10;0;image culpa nemo;image facilis ea;image in eos;image unde aut;0;0;png,pdf;;;;
attr_648;pim_catalog_file;attr_gr_6;0;file quibusdam fuga;file sint in;file cum qui;file vero odit;0;0;pdf;;;;
attr_649;pim_catalog_image;attr_gr_11;0;image dicta molestias;image vitae quia;image non eum;image est nisi;0;0;pdf,jpg;;;;
attr_650;pim_catalog_file;attr_gr_13;0;file minima dicta;file reiciendis sunt;file nulla nam;file dignissimos qui;0;0;pdf;;;;
attr_651;pim_catalog_boolean;attr_gr_9;0;boolean dolore rem;boolean explicabo alias;boolean ratione tempore;boolean voluptates dolore;0;0;;;;;
attr_652;pim_catalog_multiselect;attr_gr_9;0;multiselect omnis quo;multiselect eligendi doloribus;multiselect autem harum;multiselect maxime soluta;0;0;;;;;
attr_653;pim_catalog_boolean;attr_gr_5;0;boolean animi quis;boolean ut quod;boolean sit placeat;boolean ea omnis;0;0;;;;;
attr_654;pim_catalog_image;attr_gr_10;0;image voluptas molestias;image at voluptatum;image facilis vero;image aut quas;0;0;png,jpg;;;;
attr_655;pim_catalog_text;attr_gr_13;0;text nulla autem;text rerum odio;text non voluptatibus;text suscipit veritatis;0;0;;;;;
attr_656;pim_catalog_metric;attr_gr_0;0;metric tempora qui;metric aut nesciunt;metric suscipit et;metric non et;0;0;;Length;METER;1;0
attr_657;pim_catalog_number;attr_gr_14;0;number aut rerum;number blanditiis velit;number optio tenetur;number repellendus quidem;0;0;;;;1;1
attr_658;pim_catalog_file;attr_gr_15;0;file molestiae cum;file non pariatur;file aliquid rerum;file minus nam;0;0;pdf;;;;
attr_659;pim_catalog_file;attr_gr_6;0;file qui numquam;file et aut;file voluptas aperiam;file facere similique;0;0;pdf;;;;
attr_660;pim_catalog_date;attr_gr_19;0;date ut adipisci;date velit sit;date autem est;date est tempora;0;0;;;;;
attr_661;pim_catalog_textarea;attr_gr_19;0;textarea atque sit;textarea temporibus eos;textarea enim atque;textarea quia error;0;0;;;;;
attr_662;pim_catalog_text;attr_gr_11;0;text assumenda adipisci;text porro alias;text minima aut;text enim quos;0;0;;;;;
attr_663;pim_catalog_file;attr_gr_14;0;file architecto voluptatem;file mollitia nihil;file vero rerum;file eos dicta;0;0;pdf;;;;
attr_664;pim_catalog_price_collection;attr_gr_6;0;price_collection fugiat similique;price_collection esse dicta;price_collection et consectetur;price_collection non dolore;0;0;;;;1;
attr_665;pim_catalog_metric;attr_gr_9;0;metric iusto qui;metric error iusto;metric culpa quo;metric similique quia;0;0;;Length;METER;1;0
attr_666;pim_catalog_metric;attr_gr_15;1;metric sint quo;metric corrupti perferendis;metric aut ullam;metric minima provident;0;0;;Length;METER;1;0
attr_667;pim_catalog_date;attr_gr_1;0;date molestias et;date tempore sed;date laudantium quidem;date rerum ab;0;0;;;;;
attr_668;pim_catalog_metric;attr_gr_16;0;metric officia voluptas;metric aut modi;metric aspernatur quos;metric voluptas ut;0;0;;Length;METER;1;0
attr_669;pim_catalog_file;attr_gr_16;0;file harum non;file nulla cum;file veritatis et;file nihil aut;0;0;pdf;;;;
attr_670;pim_catalog_date;attr_gr_11;0;date maiores distinctio;date quos minima;date iste non;date dicta velit;0;0;;;;;
attr_671;pim_catalog_image;attr_gr_11;0;image nihil voluptas;image et repudiandae;image veritatis minus;image culpa est;0;0;jpg,png;;;;
attr_672;pim_catalog_simpleselect;attr_gr_19;0;simpleselect quia qui;simpleselect cupiditate a;simpleselect magnam unde;simpleselect aliquid omnis;0;0;;;;;
attr_673;pim_catalog_text;attr_gr_16;0;text provident possimus;text facilis dolore;text rerum dolor;text sit maiores;0;0;;;;;
attr_674;pim_catalog_textarea;attr_gr_16;0;textarea pariatur delectus;textarea quia unde;textarea aspernatur optio;textarea pariatur atque;0;0;;;;;
attr_675;pim_catalog_date;attr_gr_3;0;date consectetur explicabo;date voluptatum sed;date debitis provident;date culpa neque;0;0;;;;;
attr_676;pim_catalog_file;attr_gr_12;0;file aut ex;file minus reprehenderit;file dolorum voluptas;file ab molestiae;0;0;pdf;;;;
attr_677;pim_catalog_text;attr_gr_13;0;text eum quaerat;text illo corporis;text id magni;text molestiae adipisci;0;0;;;;;
attr_678;pim_catalog_price_collection;attr_gr_6;0;price_collection provident sunt;price_collection tempore exercitationem;price_collection aut quam;price_collection repudiandae molestiae;0;0;;;;1;
attr_679;pim_catalog_simpleselect;attr_gr_14;0;simpleselect qui ad;simpleselect perspiciatis dignissimos;simpleselect nulla consequuntur;simpleselect sit temporibus;0;0;;;;;
attr_680;pim_catalog_multiselect;attr_gr_2;0;multiselect ipsa vel;multiselect quod autem;multiselect alias eligendi;multiselect ullam fugiat;0;0;;;;;
attr_681;pim_catalog_textarea;attr_gr_19;0;textarea non quisquam;textarea et qui;textarea voluptas non;textarea nemo voluptatum;0;0;;;;;
attr_682;pim_catalog_textarea;attr_gr_15;0;textarea adipisci et;textarea eligendi voluptatem;textarea repellendus placeat;textarea est rem;0;0;;;;;
attr_683;pim_catalog_metric;attr_gr_16;0;metric eius ut;metric possimus repellat;metric harum quae;metric eum consequuntur;0;0;;Length;METER;1;0
attr_684;pim_catalog_price_collection;attr_gr_18;0;price_collection error qui;price_collection qui explicabo;price_collection ipsam assumenda;price_collection totam veritatis;0;0;;;;1;
attr_685;pim_catalog_text;attr_gr_19;0;text doloribus nemo;text et eveniet;text omnis ab;text qui est;0;0;;;;;
attr_686;pim_catalog_price_collection;attr_gr_6;0;price_collection incidunt praesentium;price_collection sit aut;price_collection ut ut;price_collection qui eius;0;0;;;;1;
attr_687;pim_catalog_textarea;attr_gr_9;0;textarea enim quia;textarea id porro;textarea omnis ad;textarea ea sit;0;0;;;;;
attr_688;pim_catalog_metric;attr_gr_6;0;metric earum voluptatem;metric et explicabo;metric ea occaecati;metric facere excepturi;0;0;;Length;METER;1;0
attr_689;pim_catalog_text;attr_gr_12;0;text hic dignissimos;text quos et;text ut aut;text inventore aspernatur;1;0;;;;;
attr_690;pim_catalog_image;attr_gr_14;0;image nam iure;image consequatur id;image autem tempora;image aut esse;0;0;jpg,pdf;;;;
attr_691;pim_catalog_simpleselect;attr_gr_13;0;simpleselect ea eos;simpleselect tempore non;simpleselect culpa et;simpleselect omnis quia;0;0;;;;;
attr_692;pim_catalog_number;attr_gr_10;0;number voluptatem sapiente;number aspernatur amet;number vel delectus;number maiores voluptates;0;0;;;;1;1
attr_693;pim_catalog_textarea;attr_gr_5;0;textarea temporibus nihil;textarea sit et;textarea accusantium incidunt;textarea vitae atque;0;0;;;;;
attr_694;pim_catalog_image;attr_gr_5;0;image cumque fuga;image nisi vel;image non deserunt;image sunt omnis;0;0;pdf,png;;;;
attr_695;pim_catalog_textarea;attr_gr_10;0;textarea nisi quis;textarea sint cupiditate;textarea exercitationem consequatur;textarea maxime magnam;0;0;;;;;
attr_696;pim_catalog_multiselect;attr_gr_13;0;multiselect suscipit iure;multiselect repudiandae doloribus;multiselect molestiae earum;multiselect molestiae maiores;0;0;;;;;
attr_697;pim_catalog_simpleselect;attr_gr_9;1;simpleselect labore quisquam;simpleselect qui dolor;simpleselect unde deserunt;simpleselect quam consequatur;0;0;;;;;
attr_698;pim_catalog_date;attr_gr_4;0;date omnis dolorem;date sed ea;date repellat laudantium;date ipsa odio;0;0;;;;;
attr_699;pim_catalog_number;attr_gr_4;0;number molestiae quisquam;number provident unde;number voluptatem animi;number molestiae et;0;0;;;;1;1
attr_700;pim_catalog_price_collection;attr_gr_7;0;price_collection quo consequatur;price_collection eos minus;price_collection commodi earum;price_collection eos est;0;0;;;;1;
attr_701;pim_catalog_image;attr_gr_0;1;image sunt magnam;image expedita at;image nulla dolorem;image voluptas expedita;0;0;png,pdf;;;;
attr_702;pim_catalog_multiselect;attr_gr_17;0;multiselect odio sunt;multiselect numquam quia;multiselect nostrum quis;multiselect in sint;0;0;;;;;
attr_703;pim_catalog_date;attr_gr_9;0;date incidunt hic;date officia enim;date dolores quibusdam;date iure est;0;0;;;;;
attr_704;pim_catalog_multiselect;attr_gr_0;0;multiselect voluptatem quae;multiselect consequuntur sed;multiselect accusantium atque;multiselect pariatur id;0;0;;;;;
attr_705;pim_catalog_text;attr_gr_5;0;text quibusdam nulla;text et quis;text incidunt vitae;text consectetur voluptate;0;0;;;;;
attr_706;pim_catalog_metric;attr_gr_6;0;metric numquam illo;metric illum nisi;metric id et;metric voluptatem sunt;0;0;;Length;METER;1;0
attr_707;pim_catalog_image;attr_gr_3;0;image asperiores distinctio;image in ut;image est soluta;image quia veritatis;0;0;jpg,pdf;;;;
attr_708;pim_catalog_price_collection;attr_gr_17;0;price_collection sapiente neque;price_collection et sed;price_collection blanditiis sit;price_collection sunt et;0;0;;;;1;
attr_709;pim_catalog_file;attr_gr_5;0;file qui quo;file suscipit suscipit;file porro itaque;file perferendis nobis;0;0;pdf;;;;
attr_710;pim_catalog_date;attr_gr_6;0;date veniam ipsam;date deleniti odio;date tempora quia;date fuga aliquam;0;0;;;;;
attr_711;pim_catalog_metric;attr_gr_14;0;metric reprehenderit iure;metric qui aut;metric nihil laborum;metric et alias;0;0;;Length;METER;1;0
attr_712;pim_catalog_price_collection;attr_gr_18;0;price_collection nam repellat;price_collection qui qui;price_collection totam explicabo;price_collection eligendi maxime;0;0;;;;1;
attr_713;pim_catalog_date;attr_gr_6;0;date quos temporibus;date quis corrupti;date sequi laudantium;date commodi voluptatum;0;0;;;;;
attr_714;pim_catalog_image;attr_gr_9;0;image quis sed;image ratione rerum;image dolores qui;image nihil voluptas;0;0;jpg,pdf;;;;
attr_715;pim_catalog_metric;attr_gr_3;0;metric sapiente itaque;metric aut qui;metric impedit sed;metric vel aliquam;0;0;;Length;METER;1;0
attr_716;pim_catalog_multiselect;attr_gr_9;0;multiselect a magnam;multiselect sed accusantium;multiselect ut autem;multiselect nobis aut;0;0;;;;;
attr_717;pim_catalog_boolean;attr_gr_17;0;boolean doloremque vitae;boolean ut modi;boolean dolorum qui;boolean sed modi;0;0;;;;;
attr_718;pim_catalog_simpleselect;attr_gr_3;0;simpleselect iusto necessitatibus;simpleselect nisi et;simpleselect mollitia quo;simpleselect fugit fugiat;0;0;;;;;
attr_719;pim_catalog_date;attr_gr_2;0;date non est;date architecto ad;date doloremque maiores;date commodi libero;0;0;;;;;
attr_720;pim_catalog_metric;attr_gr_19;0;metric id est;metric nesciunt sunt;metric at facilis;metric vel est;0;0;;Length;METER;1;0
attr_721;pim_catalog_simpleselect;attr_gr_3;0;simpleselect dolorum in;simpleselect nisi sint;simpleselect mollitia et;simpleselect quia excepturi;0;0;;;;;
attr_722;pim_catalog_text;attr_gr_13;1;text quis harum;text optio et;text aut tempore;text veritatis magnam;1;0;;;;;
attr_723;pim_catalog_text;attr_gr_4;0;text iure culpa;text quia sint;text officiis non;text eos nemo;1;0;;;;;
attr_724;pim_catalog_textarea;attr_gr_11;0;textarea id deleniti;textarea rerum quia;textarea ipsa sunt;textarea iste officia;0;0;;;;;
attr_725;pim_catalog_file;attr_gr_19;0;file consequuntur sed;file adipisci harum;file voluptatem molestias;file accusamus repellendus;1;0;pdf;;;;
attr_726;pim_catalog_price_collection;attr_gr_9;0;price_collection nemo pariatur;price_collection totam ut;price_collection itaque et;price_collection id quia;0;0;;;;1;
attr_727;pim_catalog_price_collection;attr_gr_5;0;price_collection suscipit animi;price_collection quia rerum;price_collection in qui;price_collection et laborum;0;0;;;;1;
attr_728;pim_catalog_date;attr_gr_15;0;date incidunt dolorem;date velit architecto;date quasi corporis;date ipsa ut;0;0;;;;;
attr_729;pim_catalog_textarea;attr_gr_9;0;textarea consequatur aut;textarea non ea;textarea sunt dolores;textarea dicta et;0;0;;;;;
attr_730;pim_catalog_simpleselect;attr_gr_18;0;simpleselect molestiae qui;simpleselect sapiente eum;simpleselect vitae qui;simpleselect omnis non;0;0;;;;;
attr_731;pim_catalog_number;attr_gr_7;0;number impedit magnam;number deleniti voluptate;number ipsa nostrum;number voluptatem id;0;0;;;;1;1
attr_732;pim_catalog_price_collection;attr_gr_19;0;price_collection qui et;price_collection sint qui;price_collection rerum iste;price_collection quia dolorem;0;0;;;;1;
attr_733;pim_catalog_multiselect;attr_gr_5;0;multiselect qui aliquam;multiselect iure necessitatibus;multiselect laborum sit;multiselect possimus et;0;0;;;;;
attr_734;pim_catalog_text;attr_gr_3;1;text omnis nihil;text ex ullam;text quia illum;text est inventore;0;0;;;;;
attr_735;pim_catalog_text;attr_gr_8;0;text fugit sit;text soluta qui;text reiciendis atque;text voluptatem aut;0;0;;;;;
attr_736;pim_catalog_text;attr_gr_17;0;text sequi rem;text praesentium ullam;text vel accusantium;text dolor voluptas;0;0;;;;;
attr_737;pim_catalog_text;attr_gr_12;0;text deleniti sit;text porro est;text adipisci et;text quis sed;0;0;;;;;
attr_738;pim_catalog_price_collection;attr_gr_12;0;price_collection temporibus error;price_collection saepe quo;price_collection beatae labore;price_collection veritatis debitis;0;0;;;;1;
attr_739;pim_catalog_text;attr_gr_1;0;text consequatur suscipit;text atque nam;text ipsum rerum;text dolores reprehenderit;0;0;;;;;
attr_740;pim_catalog_metric;attr_gr_1;0;metric in ea;metric harum voluptatem;metric itaque officiis;metric quod recusandae;0;0;;Length;METER;1;0
attr_741;pim_catalog_text;attr_gr_17;0;text voluptatibus maxime;text aut qui;text laudantium in;text nostrum quidem;0;0;;;;;
attr_742;pim_catalog_image;attr_gr_10;0;image inventore molestiae;image est quia;image aliquam aspernatur;image neque nesciunt;0;0;jpg,png;;;;
attr_743;pim_catalog_multiselect;attr_gr_16;1;multiselect magni veritatis;multiselect temporibus voluptate;multiselect et ut;multiselect ad id;0;0;;;;;
attr_744;pim_catalog_price_collection;attr_gr_2;0;price_collection porro sunt;price_collection quia adipisci;price_collection accusamus perferendis;price_collection voluptates nihil;0;0;;;;1;
attr_745;pim_catalog_metric;attr_gr_6;0;metric praesentium accusamus;metric aperiam voluptatem;metric consectetur qui;metric vel explicabo;0;0;;Length;METER;1;0
attr_746;pim_catalog_number;attr_gr_8;0;number minus molestiae;number molestias et;number rerum error;number veritatis ut;0;0;;;;1;1
attr_747;pim_catalog_price_collection;attr_gr_3;0;price_collection ut modi;price_collection nesciunt eum;price_collection id deserunt;price_collection molestias sed;0;0;;;;1;
attr_748;pim_catalog_simpleselect;attr_gr_11;0;simpleselect vel reprehenderit;simpleselect vitae ullam;simpleselect asperiores cumque;simpleselect maiores aliquid;0;0;;;;;
attr_749;pim_catalog_simpleselect;attr_gr_11;0;simpleselect quisquam qui;simpleselect ut amet;simpleselect et ex;simpleselect velit non;0;0;;;;;
attr_750;pim_catalog_price_collection;attr_gr_16;0;price_collection ullam in;price_collection temporibus nam;price_collection nesciunt dolores;price_collection delectus provident;0;0;;;;1;
attr_751;pim_catalog_boolean;attr_gr_17;0;boolean et qui;boolean dolores quia;boolean pariatur recusandae;boolean et tenetur;0;0;;;;;
attr_752;pim_catalog_metric;attr_gr_10;0;metric sit consequatur;metric repellat enim;metric aut perferendis;metric sint praesentium;0;0;;Length;METER;1;0
attr_753;pim_catalog_date;attr_gr_13;0;date numquam at;date culpa ab;date aperiam aspernatur;date labore eum;0;0;;;;;
attr_754;pim_catalog_image;attr_gr_18;1;image ut qui;image ut quasi;image non quibusdam;image ab est;0;0;jpg,pdf;;;;
attr_755;pim_catalog_textarea;attr_gr_10;1;textarea ut veniam;textarea adipisci consequatur;textarea libero sit;textarea est eius;0;0;;;;;
attr_756;pim_catalog_multiselect;attr_gr_14;1;multiselect totam labore;multiselect est reprehenderit;multiselect mollitia eum;multiselect laboriosam sapiente;0;0;;;;;
attr_757;pim_catalog_date;attr_gr_13;1;date rerum odio;date dolore ut;date eum eius;date voluptatibus repudiandae;0;0;;;;;
attr_758;pim_catalog_text;attr_gr_8;1;text sint magnam;text dolores accusantium;text impedit eaque;text nihil et;0;0;;;;;
attr_759;pim_catalog_price_collection;attr_gr_16;0;price_collection veritatis ex;price_collection dolores officia;price_collection dolorem neque;price_collection quod suscipit;0;0;;;;1;
attr_760;pim_catalog_file;attr_gr_1;0;file incidunt nesciunt;file qui dolores;file laudantium est;file ea rerum;0;0;pdf;;;;
attr_761;pim_catalog_boolean;attr_gr_8;0;boolean delectus est;boolean sed nihil;boolean autem hic;boolean dolores et;0;0;;;;;
attr_762;pim_catalog_number;attr_gr_4;0;number impedit sapiente;number in occaecati;number assumenda occaecati;number qui dolorum;0;0;;;;1;1
attr_763;pim_catalog_text;attr_gr_6;0;text hic fugit;text ea sed;text aspernatur distinctio;text aperiam quam;0;0;;;;;
attr_764;pim_catalog_number;attr_gr_15;1;number nobis voluptatem;number ea expedita;number nulla architecto;number nobis molestiae;0;0;;;;1;1
attr_765;pim_catalog_image;attr_gr_5;0;image laboriosam qui;image perspiciatis tenetur;image veniam ut;image quaerat culpa;0;0;jpg,png;;;;
attr_766;pim_catalog_simpleselect;attr_gr_13;0;simpleselect odit quia;simpleselect nihil tenetur;simpleselect odio earum;simpleselect voluptate iusto;0;0;;;;;
attr_767;pim_catalog_price_collection;attr_gr_11;1;price_collection illum at;price_collection voluptatem aut;price_collection doloribus id;price_collection voluptas ducimus;0;0;;;;1;
attr_768;pim_catalog_number;attr_gr_4;0;number nisi ut;number dolore cupiditate;number nesciunt ad;number delectus eaque;0;0;;;;1;1
