code;type;group;useable_as_grid_filter;label-fr_FR;label-en_US;label-de_DE;label-ru_RU;label-it_IT;localizable;scopable;allowed_extensions;metric_family;default_metric_unit
attr_4505;pim_catalog_price_collection;attr_gr_9;0;"price_collection et deleniti";"price_collection quos nulla";"price_collection rerum quo";"price_collection cumque libero";"price_collection ut sed";0;0;;;
attr_4506;pim_catalog_multiselect;attr_gr_8;0;"multiselect iste vitae";"multiselect porro eaque";"multiselect quibusdam odio";"multiselect ut labore";"multiselect dolorem in";1;0;;;
attr_4507;pim_catalog_multiselect;attr_gr_12;1;"multiselect nisi ea";"multiselect ipsam qui";"multiselect numquam et";"multiselect libero quo";"multiselect quidem facere";0;0;;;
attr_4508;pim_catalog_date;attr_gr_9;0;"date in sit";"date cum aliquam";"date nostrum quis";"date esse minima";"date delectus blanditiis";0;0;;;
attr_4509;pim_catalog_date;attr_gr_10;0;"date placeat quo";"date in fugiat";"date vel quos";"date numquam id";"date magnam nobis";1;1;;;
attr_4510;pim_catalog_image;attr_gr_7;1;"image et possimus";"image porro in";"image ex officia";"image qui nemo";"image officia minima";1;1;pdf,jpg;;
attr_4511;pim_catalog_textarea;attr_gr_0;0;"textarea numquam neque";"textarea facilis dignissimos";"textarea perspiciatis voluptatibus";"textarea hic autem";"textarea aliquid et";0;0;;;
attr_4512;pim_catalog_simpleselect;attr_gr_1;0;"simpleselect quod in";"simpleselect dolores sit";"simpleselect sed omnis";"simpleselect provident ea";"simpleselect sed fugiat";0;0;;;
attr_4513;pim_catalog_image;attr_gr_5;0;"image fugiat facere";"image voluptatem suscipit";"image maxime quam";"image et eos";"image praesentium non";0;0;jpg,png;;
attr_4514;pim_catalog_file;attr_gr_6;1;"file qui itaque";"file dolores nihil";"file qui quo";"file quia omnis";"file delectus odit";1;0;pdf,jpg;;
attr_4515;pim_catalog_multiselect;attr_gr_14;0;"multiselect vitae et";"multiselect dolorum et";"multiselect et et";"multiselect et laborum";"multiselect hic sed";1;1;;;
attr_4516;pim_catalog_number;attr_gr_7;0;"number suscipit autem";"number dolor vero";"number architecto sint";"number modi nihil";"number inventore dicta";0;1;;;
attr_4517;pim_catalog_textarea;attr_gr_14;0;"textarea fugit qui";"textarea enim esse";"textarea aspernatur assumenda";"textarea vitae corrupti";"textarea animi unde";0;0;;;
attr_4518;pim_catalog_simpleselect;attr_gr_4;0;"simpleselect dolorem ducimus";"simpleselect itaque tempore";"simpleselect consectetur ut";"simpleselect eum fugit";"simpleselect ad nostrum";0;0;;;
attr_4519;pim_catalog_boolean;attr_gr_12;0;"boolean unde veritatis";"boolean voluptatem eos";"boolean possimus dolores";"boolean aut a";"boolean ut doloremque";0;1;;;
attr_4520;pim_catalog_number;attr_gr_0;0;"number atque quis";"number vitae voluptatem";"number inventore autem";"number omnis qui";"number quidem optio";0;1;;;
attr_4521;pim_catalog_multiselect;attr_gr_7;0;"multiselect incidunt ipsa";"multiselect aut similique";"multiselect qui hic";"multiselect dolor molestiae";"multiselect autem quia";1;0;;;
attr_4522;pim_catalog_price_collection;attr_gr_6;1;"price_collection in excepturi";"price_collection et maxime";"price_collection aut deserunt";"price_collection voluptates magni";"price_collection sit itaque";0;0;;;
attr_4523;pim_catalog_text;attr_gr_2;0;"text molestiae nihil";"text voluptatibus magni";"text natus minus";"text perspiciatis qui";"text quos nobis";0;0;;;
attr_4524;pim_catalog_price_collection;attr_gr_7;0;"price_collection cum iure";"price_collection est repellendus";"price_collection amet ea";"price_collection expedita sequi";"price_collection voluptatibus impedit";1;1;;;
attr_4525;pim_catalog_date;attr_gr_11;0;"date totam temporibus";"date dicta quos";"date iste omnis";"date hic nam";"date autem beatae";0;0;;;
attr_4526;pim_catalog_metric;attr_gr_4;0;"metric laborum doloremque";"metric ipsa et";"metric sit assumenda";"metric nobis sit";"metric consectetur nobis";0;0;;Length;METER
attr_4527;pim_catalog_metric;attr_gr_9;0;"metric nobis dolore";"metric qui eaque";"metric accusantium sit";"metric optio id";"metric eum officiis";0;0;;Length;METER
attr_4528;pim_catalog_textarea;attr_gr_2;0;"textarea sit et";"textarea et et";"textarea doloribus ducimus";"textarea voluptas numquam";"textarea adipisci qui";0;0;;;
attr_4529;pim_catalog_image;attr_gr_10;0;"image est occaecati";"image vitae necessitatibus";"image sint est";"image sint aut";"image quaerat tempore";0;0;jpg,pdf;;
attr_4530;pim_catalog_number;attr_gr_3;0;"number sed voluptatem";"number necessitatibus dolore";"number aut eius";"number et sunt";"number ab quibusdam";0;0;;;
attr_4531;pim_catalog_metric;attr_gr_0;0;"metric molestias placeat";"metric ab quis";"metric provident ut";"metric deleniti ut";"metric ipsum vel";1;0;;Length;METER
attr_4532;pim_catalog_metric;attr_gr_13;0;"metric facilis earum";"metric impedit molestias";"metric ut aliquid";"metric id sed";"metric voluptatibus a";0;0;;Length;METER
attr_4533;pim_catalog_file;attr_gr_3;0;"file ut dolores";"file ratione facilis";"file aut iure";"file ut neque";"file earum voluptatem";0;1;png,jpg;;
attr_4534;pim_catalog_number;attr_gr_3;0;"number aut ut";"number iusto ea";"number ea asperiores";"number sed quas";"number tenetur cum";0;0;;;
attr_4535;pim_catalog_number;attr_gr_7;0;"number laborum suscipit";"number expedita dolorem";"number aspernatur molestias";"number in et";"number voluptatem consequatur";0;0;;;
attr_4536;pim_catalog_text;attr_gr_9;0;"text nihil excepturi";"text eligendi magnam";"text culpa voluptatum";"text corporis blanditiis";"text sapiente fugit";0;0;;;
attr_4537;pim_catalog_image;attr_gr_13;0;"image ducimus vero";"image rem eos";"image vel aspernatur";"image optio et";"image optio ullam";1;1;jpg,pdf;;
attr_4538;pim_catalog_number;attr_gr_13;0;"number sunt est";"number mollitia nesciunt";"number et optio";"number officiis nihil";"number assumenda voluptatem";0;0;;;
attr_4539;pim_catalog_metric;attr_gr_0;0;"metric nobis illum";"metric quibusdam dolor";"metric ipsa qui";"metric commodi officiis";"metric et dolores";0;0;;Length;METER
attr_4540;pim_catalog_boolean;attr_gr_7;1;"boolean optio nostrum";"boolean earum et";"boolean eum quidem";"boolean dolorum non";"boolean placeat dolores";1;1;;;
attr_4541;pim_catalog_date;attr_gr_6;0;"date error voluptatem";"date sapiente est";"date nam omnis";"date deserunt dignissimos";"date ad dignissimos";0;0;;;
attr_4542;pim_catalog_textarea;attr_gr_0;1;"textarea exercitationem fugit";"textarea natus eaque";"textarea et reprehenderit";"textarea exercitationem tempora";"textarea repellat sunt";0;0;;;
attr_4543;pim_catalog_text;attr_gr_6;0;"text laudantium corporis";"text consequuntur perferendis";"text eum placeat";"text nisi et";"text vel dolor";0;0;;;
attr_4544;pim_catalog_number;attr_gr_7;0;"number velit aut";"number illum culpa";"number dolor modi";"number impedit accusamus";"number enim est";0;0;;;
attr_4545;pim_catalog_boolean;attr_gr_3;0;"boolean magnam reprehenderit";"boolean eveniet adipisci";"boolean dolorem iure";"boolean accusamus maiores";"boolean aliquid non";0;0;;;
attr_4546;pim_catalog_boolean;attr_gr_9;0;"boolean et quia";"boolean autem atque";"boolean illo repudiandae";"boolean tempora voluptas";"boolean aut facilis";0;1;;;
attr_4547;pim_catalog_text;attr_gr_4;0;"text dolores ea";"text beatae ut";"text perspiciatis et";"text accusantium repellendus";"text praesentium nemo";1;1;;;
attr_4548;pim_catalog_price_collection;attr_gr_13;0;"price_collection porro pariatur";"price_collection repellat eligendi";"price_collection quas non";"price_collection accusamus ut";"price_collection perferendis est";0;0;;;
attr_4549;pim_catalog_date;attr_gr_0;0;"date doloremque ipsa";"date incidunt voluptatem";"date cum nam";"date modi quis";"date officia ut";0;1;;;
attr_4550;pim_catalog_image;attr_gr_4;0;"image qui ullam";"image dolorem et";"image ut est";"image repellat mollitia";"image explicabo praesentium";0;0;png,pdf;;
attr_4551;pim_catalog_number;attr_gr_5;0;"number error in";"number itaque doloremque";"number harum sapiente";"number sed magni";"number magni delectus";0;0;;;
attr_4552;pim_catalog_metric;attr_gr_0;0;"metric vel velit";"metric provident voluptatem";"metric dolores id";"metric veniam in";"metric enim eum";0;0;;Length;METER
attr_4553;pim_catalog_date;attr_gr_3;0;"date vel expedita";"date id qui";"date excepturi aspernatur";"date magni dolorem";"date neque molestiae";0;0;;;
attr_4554;pim_catalog_boolean;attr_gr_3;0;"boolean ut excepturi";"boolean dolorem omnis";"boolean officiis autem";"boolean illum et";"boolean qui odit";1;1;;;
attr_4555;pim_catalog_date;attr_gr_9;0;"date qui quod";"date ut recusandae";"date et deleniti";"date delectus odio";"date tempora aut";1;1;;;
attr_4556;pim_catalog_image;attr_gr_5;0;"image necessitatibus repudiandae";"image ut omnis";"image et at";"image saepe quibusdam";"image autem et";0;1;png,jpg;;
attr_4557;pim_catalog_price_collection;attr_gr_14;1;"price_collection omnis ut";"price_collection esse non";"price_collection numquam aliquid";"price_collection enim animi";"price_collection enim velit";0;0;;;
attr_4558;pim_catalog_text;attr_gr_12;0;"text excepturi in";"text itaque nobis";"text perspiciatis reiciendis";"text similique est";"text et voluptatibus";1;0;;;
attr_4559;pim_catalog_metric;attr_gr_6;1;"metric sequi et";"metric nulla aut";"metric labore voluptatum";"metric aspernatur consequuntur";"metric modi reprehenderit";0;0;;Length;METER
attr_4560;pim_catalog_text;attr_gr_2;1;"text delectus quisquam";"text qui in";"text vitae odit";"text nesciunt doloremque";"text quos est";1;1;;;
attr_4561;pim_catalog_date;attr_gr_13;1;"date ea ab";"date et dolorem";"date aspernatur dolor";"date est rem";"date quae enim";1;0;;;
attr_4562;pim_catalog_file;attr_gr_12;1;"file non natus";"file harum non";"file qui voluptatem";"file possimus id";"file occaecati voluptas";1;1;pdf,png;;
attr_4563;pim_catalog_image;attr_gr_1;1;"image quo perferendis";"image voluptatem quasi";"image officiis aliquam";"image quas dignissimos";"image tempore in";0;0;jpg,pdf;;
attr_4564;pim_catalog_image;attr_gr_10;1;"image ipsam quia";"image suscipit dolor";"image praesentium culpa";"image nulla est";"image eligendi autem";1;1;pdf,png;;
attr_4565;pim_catalog_simpleselect;attr_gr_9;1;"simpleselect est porro";"simpleselect et porro";"simpleselect eveniet fugit";"simpleselect cum quia";"simpleselect deleniti omnis";0;1;;;
attr_4566;pim_catalog_textarea;attr_gr_3;1;"textarea rerum quia";"textarea suscipit voluptatem";"textarea placeat exercitationem";"textarea laborum nobis";"textarea et illum";0;0;;;
attr_4567;pim_catalog_boolean;attr_gr_13;0;"boolean mollitia rerum";"boolean repellat ducimus";"boolean occaecati aut";"boolean blanditiis et";"boolean eligendi reprehenderit";1;0;;;
attr_4568;pim_catalog_price_collection;attr_gr_6;1;"price_collection quos numquam";"price_collection aperiam culpa";"price_collection recusandae id";"price_collection tenetur atque";"price_collection porro accusantium";0;0;;;
attr_4569;pim_catalog_image;attr_gr_11;1;"image nisi et";"image est quam";"image velit quia";"image fuga temporibus";"image fugiat iure";1;1;jpg,pdf;;
attr_4570;pim_catalog_image;attr_gr_1;0;"image nesciunt consectetur";"image delectus nobis";"image vero dicta";"image minima dolor";"image nisi qui";1;1;pdf,png;;
attr_4571;pim_catalog_file;attr_gr_13;0;"file id molestiae";"file vel similique";"file laudantium eos";"file quia laudantium";"file consequatur voluptas";0;1;jpg,pdf;;
attr_4572;pim_catalog_textarea;attr_gr_13;0;"textarea sit omnis";"textarea vel architecto";"textarea et rerum";"textarea tenetur iste";"textarea et sint";0;0;;;
attr_4573;pim_catalog_multiselect;attr_gr_8;0;"multiselect nam delectus";"multiselect et deleniti";"multiselect qui voluptate";"multiselect eos possimus";"multiselect occaecati voluptatem";0;0;;;
attr_4574;pim_catalog_number;attr_gr_11;0;"number doloremque error";"number culpa ipsum";"number in omnis";"number cupiditate dolorem";"number tenetur exercitationem";0;0;;;
attr_4575;pim_catalog_simpleselect;attr_gr_12;0;"simpleselect dignissimos et";"simpleselect nihil ipsa";"simpleselect laborum est";"simpleselect quae reprehenderit";"simpleselect dignissimos sit";0;0;;;
attr_4576;pim_catalog_textarea;attr_gr_12;0;"textarea nemo consequuntur";"textarea voluptatum et";"textarea voluptas voluptatum";"textarea ipsa voluptatem";"textarea aut quisquam";1;0;;;
attr_4577;pim_catalog_simpleselect;attr_gr_5;0;"simpleselect excepturi necessitatibus";"simpleselect inventore omnis";"simpleselect cumque fugit";"simpleselect quod in";"simpleselect ut fuga";0;0;;;
attr_4578;pim_catalog_multiselect;attr_gr_0;1;"multiselect tempora culpa";"multiselect totam rerum";"multiselect excepturi qui";"multiselect blanditiis est";"multiselect natus ab";1;1;;;
attr_4579;pim_catalog_textarea;attr_gr_12;1;"textarea libero dolores";"textarea odio maxime";"textarea accusamus exercitationem";"textarea natus quo";"textarea modi laborum";0;1;;;
attr_4580;pim_catalog_date;attr_gr_9;0;"date totam dolor";"date est consequuntur";"date itaque eos";"date nisi ipsam";"date adipisci laboriosam";0;0;;;
attr_4581;pim_catalog_number;attr_gr_7;0;"number excepturi nesciunt";"number sit est";"number sed neque";"number autem repellendus";"number impedit unde";0;0;;;
attr_4582;pim_catalog_textarea;attr_gr_13;1;"textarea hic ut";"textarea placeat natus";"textarea voluptatibus suscipit";"textarea distinctio non";"textarea deleniti delectus";0;0;;;
attr_4583;pim_catalog_multiselect;attr_gr_11;1;"multiselect omnis repellat";"multiselect cum illum";"multiselect quaerat est";"multiselect asperiores perferendis";"multiselect illo delectus";0;0;;;
attr_4584;pim_catalog_number;attr_gr_11;1;"number dolorem autem";"number cum soluta";"number repellendus et";"number ab totam";"number quod et";0;0;;;
attr_4585;pim_catalog_image;attr_gr_7;0;"image et ullam";"image facere quidem";"image eum iure";"image perspiciatis rerum";"image neque magnam";0;0;png,jpg;;
attr_4586;pim_catalog_multiselect;attr_gr_13;1;"multiselect omnis id";"multiselect est quasi";"multiselect sapiente facilis";"multiselect magnam architecto";"multiselect et totam";0;0;;;
attr_4587;pim_catalog_date;attr_gr_11;1;"date iusto inventore";"date ea odit";"date voluptatem voluptatibus";"date voluptatem odit";"date repudiandae quasi";0;0;;;
attr_4588;pim_catalog_image;attr_gr_7;0;"image consequuntur eligendi";"image et sunt";"image iusto ducimus";"image voluptatum ea";"image laborum labore";0;0;png,pdf;;
attr_4589;pim_catalog_image;attr_gr_7;0;"image magni harum";"image nulla dolores";"image qui est";"image doloribus provident";"image necessitatibus aut";1;0;png,jpg;;
attr_4590;pim_catalog_text;attr_gr_9;0;"text et nisi";"text quae officia";"text expedita accusantium";"text tenetur non";"text nam exercitationem";0;0;;;
attr_4591;pim_catalog_metric;attr_gr_1;0;"metric voluptas iusto";"metric atque tempore";"metric esse et";"metric quam veniam";"metric corporis iste";0;0;;Length;METER
attr_4592;pim_catalog_text;attr_gr_1;0;"text nostrum provident";"text unde dolor";"text voluptatem id";"text nihil in";"text hic deleniti";0;0;;;
attr_4593;pim_catalog_price_collection;attr_gr_9;0;"price_collection ut ipsam";"price_collection omnis consequatur";"price_collection repellat architecto";"price_collection voluptates voluptas";"price_collection excepturi quo";1;1;;;
attr_4594;pim_catalog_number;attr_gr_12;0;"number omnis aut";"number rerum a";"number quisquam nobis";"number perferendis ex";"number nobis modi";0;0;;;
attr_4595;pim_catalog_simpleselect;attr_gr_12;0;"simpleselect doloremque dolorem";"simpleselect odio provident";"simpleselect porro commodi";"simpleselect aut autem";"simpleselect dicta alias";0;0;;;
attr_4596;pim_catalog_simpleselect;attr_gr_12;0;"simpleselect et et";"simpleselect iure et";"simpleselect dolore minima";"simpleselect quisquam a";"simpleselect laborum nemo";0;0;;;
attr_4597;pim_catalog_text;attr_gr_5;1;"text consequuntur harum";"text quaerat est";"text rerum vel";"text dicta nemo";"text esse maxime";0;0;;;
attr_4598;pim_catalog_metric;attr_gr_1;0;"metric nesciunt ut";"metric ex culpa";"metric explicabo officia";"metric aut distinctio";"metric ipsam voluptas";0;0;;Length;METER
attr_4599;pim_catalog_file;attr_gr_13;0;"file necessitatibus molestiae";"file iste animi";"file aut et";"file blanditiis modi";"file odio pariatur";0;0;pdf,jpg;;
attr_4600;pim_catalog_image;attr_gr_0;1;"image nemo libero";"image nam ut";"image ex ipsa";"image et est";"image repellat voluptatem";0;0;png,jpg;;
attr_4601;pim_catalog_metric;attr_gr_1;0;"metric et accusantium";"metric qui placeat";"metric tempore sapiente";"metric cupiditate consequatur";"metric omnis sequi";0;1;;Length;METER
attr_4602;pim_catalog_text;attr_gr_5;0;"text non fugit";"text ut impedit";"text minus autem";"text dicta porro";"text aspernatur rerum";0;1;;;
attr_4603;pim_catalog_file;attr_gr_13;0;"file commodi nesciunt";"file eum veniam";"file sit sapiente";"file vitae quae";"file ut est";0;0;jpg,pdf;;
attr_4604;pim_catalog_boolean;attr_gr_12;0;"boolean modi necessitatibus";"boolean numquam magnam";"boolean et fuga";"boolean consectetur soluta";"boolean enim consequuntur";0;1;;;
attr_4605;pim_catalog_multiselect;attr_gr_7;1;"multiselect sunt dolorum";"multiselect sed ut";"multiselect at repudiandae";"multiselect sed alias";"multiselect quam est";0;0;;;
attr_4606;pim_catalog_image;attr_gr_1;0;"image ea neque";"image provident facilis";"image accusamus minus";"image nisi est";"image aspernatur reiciendis";0;0;pdf,png;;
attr_4607;pim_catalog_multiselect;attr_gr_8;0;"multiselect rerum ipsum";"multiselect est facilis";"multiselect quibusdam temporibus";"multiselect excepturi ipsa";"multiselect autem consequuntur";0;0;;;
attr_4608;pim_catalog_textarea;attr_gr_7;1;"textarea aperiam accusantium";"textarea omnis iure";"textarea illum dolorem";"textarea ipsa sed";"textarea est illum";0;0;;;
attr_4609;pim_catalog_file;attr_gr_9;0;"file incidunt porro";"file rem omnis";"file quis voluptates";"file corporis voluptas";"file sit ullam";0;0;jpg,png;;
attr_4610;pim_catalog_boolean;attr_gr_2;0;"boolean saepe nihil";"boolean eaque eos";"boolean voluptas non";"boolean aspernatur qui";"boolean voluptatem modi";1;0;;;
attr_4611;pim_catalog_textarea;attr_gr_3;0;"textarea iusto dolorum";"textarea qui quo";"textarea vel magnam";"textarea inventore omnis";"textarea exercitationem voluptatum";0;0;;;
attr_4612;pim_catalog_number;attr_gr_11;1;"number nihil asperiores";"number quam ducimus";"number dolor omnis";"number rerum quisquam";"number architecto repellendus";0;1;;;
attr_4613;pim_catalog_price_collection;attr_gr_14;1;"price_collection officiis in";"price_collection tempora inventore";"price_collection aliquam velit";"price_collection consequatur qui";"price_collection at ad";0;0;;;
attr_4614;pim_catalog_date;attr_gr_3;0;"date temporibus error";"date ipsum laudantium";"date qui dolores";"date eius nam";"date ex dolorem";0;0;;;
attr_4615;pim_catalog_number;attr_gr_2;0;"number ipsum corporis";"number accusamus eos";"number minus deserunt";"number non atque";"number quo qui";1;0;;;
attr_4616;pim_catalog_simpleselect;attr_gr_0;0;"simpleselect possimus repellat";"simpleselect libero sed";"simpleselect ut consequatur";"simpleselect rem consequatur";"simpleselect aut et";1;0;;;
attr_4617;pim_catalog_image;attr_gr_5;0;"image adipisci voluptates";"image quia et";"image est sed";"image hic temporibus";"image debitis illo";0;0;jpg,png;;
attr_4618;pim_catalog_text;attr_gr_14;0;"text sint mollitia";"text repudiandae qui";"text ut iste";"text vero officiis";"text occaecati consectetur";1;0;;;
attr_4619;pim_catalog_metric;attr_gr_4;0;"metric assumenda ea";"metric repudiandae pariatur";"metric consequatur ducimus";"metric quo iusto";"metric unde est";0;0;;Length;METER
attr_4620;pim_catalog_date;attr_gr_5;1;"date quidem recusandae";"date modi nostrum";"date mollitia quaerat";"date accusantium aliquid";"date non voluptatem";0;0;;;
attr_4621;pim_catalog_text;attr_gr_7;0;"text aut quasi";"text autem dolores";"text dicta nam";"text aut quidem";"text voluptas vel";0;0;;;
attr_4622;pim_catalog_number;attr_gr_6;0;"number voluptas nemo";"number perferendis veritatis";"number dolores sed";"number magni quia";"number architecto ullam";1;0;;;
attr_4623;pim_catalog_textarea;attr_gr_5;0;"textarea praesentium at";"textarea sed labore";"textarea maxime iusto";"textarea distinctio dolores";"textarea saepe natus";0;0;;;
attr_4624;pim_catalog_number;attr_gr_1;0;"number a debitis";"number enim sit";"number sit nobis";"number nobis facilis";"number error ipsam";1;0;;;
attr_4625;pim_catalog_file;attr_gr_1;0;"file quisquam rem";"file dolorum temporibus";"file corporis quia";"file ad doloremque";"file dignissimos harum";0;1;jpg,png;;
attr_4626;pim_catalog_multiselect;attr_gr_1;0;"multiselect dolor debitis";"multiselect inventore in";"multiselect vel est";"multiselect aspernatur eos";"multiselect eos officia";0;0;;;
attr_4627;pim_catalog_metric;attr_gr_13;1;"metric ut quae";"metric nesciunt facilis";"metric unde iure";"metric est suscipit";"metric beatae vero";1;0;;Length;METER
attr_4628;pim_catalog_multiselect;attr_gr_13;0;"multiselect numquam ut";"multiselect dolorem expedita";"multiselect voluptas blanditiis";"multiselect eligendi provident";"multiselect consectetur tempore";0;0;;;
attr_4629;pim_catalog_text;attr_gr_6;0;"text eius quo";"text explicabo reprehenderit";"text corporis voluptatibus";"text reiciendis nostrum";"text culpa nisi";0;0;;;
attr_4630;pim_catalog_metric;attr_gr_2;1;"metric officia minima";"metric similique velit";"metric sed ut";"metric laboriosam laborum";"metric earum porro";1;1;;Length;METER
attr_4631;pim_catalog_date;attr_gr_12;0;"date accusantium sit";"date qui facilis";"date quo quia";"date rerum ex";"date velit qui";1;1;;;
attr_4632;pim_catalog_metric;attr_gr_1;0;"metric inventore autem";"metric quidem ut";"metric sint et";"metric quis et";"metric quia natus";0;0;;Length;METER
attr_4633;pim_catalog_image;attr_gr_11;1;"image velit enim";"image et eaque";"image ex alias";"image sapiente labore";"image ratione repudiandae";0;0;png,pdf;;
attr_4634;pim_catalog_file;attr_gr_10;0;"file incidunt eveniet";"file corrupti quaerat";"file quibusdam quae";"file voluptates fugiat";"file illo autem";0;0;png,jpg;;
attr_4635;pim_catalog_simpleselect;attr_gr_14;1;"simpleselect consequatur omnis";"simpleselect voluptates officiis";"simpleselect quo est";"simpleselect exercitationem ea";"simpleselect ipsam deleniti";0;0;;;
attr_4636;pim_catalog_price_collection;attr_gr_2;0;"price_collection a quasi";"price_collection laudantium laudantium";"price_collection officia dolorum";"price_collection natus non";"price_collection excepturi possimus";0;0;;;
attr_4637;pim_catalog_date;attr_gr_10;0;"date exercitationem fugit";"date veniam voluptates";"date et voluptatum";"date unde dolores";"date ut facilis";0;0;;;
attr_4638;pim_catalog_multiselect;attr_gr_4;1;"multiselect est repudiandae";"multiselect voluptatem esse";"multiselect perferendis voluptatem";"multiselect exercitationem natus";"multiselect ut quo";0;0;;;
attr_4639;pim_catalog_metric;attr_gr_13;0;"metric aut odit";"metric necessitatibus praesentium";"metric sit non";"metric voluptas aut";"metric fugiat expedita";0;0;;Length;METER
attr_4640;pim_catalog_multiselect;attr_gr_14;0;"multiselect fuga aut";"multiselect modi facere";"multiselect similique voluptate";"multiselect rerum maxime";"multiselect voluptas quam";1;0;;;
attr_4641;pim_catalog_image;attr_gr_6;1;"image quibusdam necessitatibus";"image vero vel";"image molestiae accusantium";"image animi praesentium";"image sint rerum";0;0;jpg,png;;
attr_4642;pim_catalog_image;attr_gr_13;1;"image distinctio repellendus";"image ducimus fugiat";"image quidem sint";"image in unde";"image quia vel";0;0;jpg,png;;
attr_4643;pim_catalog_text;attr_gr_0;0;"text quia facere";"text iusto omnis";"text sint sit";"text et sed";"text molestiae nesciunt";0;0;;;
attr_4644;pim_catalog_number;attr_gr_10;0;"number animi provident";"number sint earum";"number dicta debitis";"number repellendus maiores";"number veniam dolor";1;1;;;
attr_4645;pim_catalog_number;attr_gr_1;0;"number omnis quia";"number facilis officiis";"number dolor fugiat";"number tenetur et";"number perspiciatis eligendi";0;0;;;
attr_4646;pim_catalog_price_collection;attr_gr_3;0;"price_collection est omnis";"price_collection praesentium autem";"price_collection dolorem quidem";"price_collection veniam et";"price_collection porro quia";0;0;;;
attr_4647;pim_catalog_number;attr_gr_3;0;"number distinctio voluptas";"number adipisci esse";"number iusto quas";"number vel dicta";"number accusamus eveniet";1;0;;;
attr_4648;pim_catalog_file;attr_gr_5;0;"file voluptatibus dolor";"file architecto et";"file occaecati odit";"file neque laboriosam";"file quos tenetur";1;0;jpg,pdf;;
attr_4649;pim_catalog_number;attr_gr_9;0;"number officia ea";"number veritatis recusandae";"number officiis vero";"number velit voluptatibus";"number ut assumenda";0;0;;;
attr_4650;pim_catalog_boolean;attr_gr_1;0;"boolean et qui";"boolean velit ipsam";"boolean qui animi";"boolean quia recusandae";"boolean minima ducimus";0;0;;;
attr_4651;pim_catalog_metric;attr_gr_13;0;"metric aut quasi";"metric ut eaque";"metric totam itaque";"metric reprehenderit hic";"metric aut similique";1;1;;Length;METER
attr_4652;pim_catalog_price_collection;attr_gr_4;0;"price_collection et incidunt";"price_collection et doloribus";"price_collection quo quae";"price_collection ut id";"price_collection eos ducimus";1;1;;;
attr_4653;pim_catalog_date;attr_gr_5;0;"date esse excepturi";"date commodi corporis";"date debitis enim";"date inventore omnis";"date ea omnis";0;0;;;
attr_4654;pim_catalog_text;attr_gr_8;0;"text maxime quis";"text quisquam saepe";"text voluptatum dignissimos";"text consequatur omnis";"text animi est";1;0;;;
attr_4655;pim_catalog_boolean;attr_gr_0;1;"boolean esse expedita";"boolean modi minima";"boolean sequi necessitatibus";"boolean est sint";"boolean provident quisquam";0;0;;;
attr_4656;pim_catalog_textarea;attr_gr_10;0;"textarea ut dolorem";"textarea aut veritatis";"textarea odit voluptas";"textarea tenetur ducimus";"textarea id itaque";0;0;;;
attr_4657;pim_catalog_text;attr_gr_4;1;"text repellat fugit";"text qui in";"text harum facilis";"text quaerat voluptatem";"text ipsum ea";0;0;;;
attr_4658;pim_catalog_metric;attr_gr_5;0;"metric deleniti harum";"metric eos quasi";"metric error aperiam";"metric labore fugiat";"metric minus doloremque";1;1;;Length;METER
attr_4659;pim_catalog_textarea;attr_gr_4;0;"textarea aperiam ut";"textarea suscipit eos";"textarea aut ab";"textarea exercitationem alias";"textarea quisquam aut";0;1;;;
attr_4660;pim_catalog_image;attr_gr_6;0;"image eius consequatur";"image iste et";"image totam reiciendis";"image impedit veniam";"image iste eius";0;1;jpg,png;;
attr_4661;pim_catalog_textarea;attr_gr_3;0;"textarea laboriosam dolor";"textarea et eligendi";"textarea quisquam saepe";"textarea odit nihil";"textarea modi cum";1;1;;;
attr_4662;pim_catalog_multiselect;attr_gr_10;0;"multiselect quas neque";"multiselect et nisi";"multiselect porro non";"multiselect consequatur expedita";"multiselect dolores velit";0;0;;;
attr_4663;pim_catalog_file;attr_gr_2;1;"file ullam molestiae";"file officiis sint";"file et dolor";"file dolore doloribus";"file est quis";0;0;pdf,png;;
attr_4664;pim_catalog_textarea;attr_gr_13;0;"textarea veniam eos";"textarea accusamus aspernatur";"textarea cum enim";"textarea sit et";"textarea perspiciatis rerum";1;0;;;
attr_4665;pim_catalog_price_collection;attr_gr_1;0;"price_collection voluptas quae";"price_collection consequatur quis";"price_collection aut adipisci";"price_collection facere dolore";"price_collection dolorem eligendi";0;0;;;
attr_4666;pim_catalog_date;attr_gr_14;1;"date architecto vitae";"date et molestias";"date optio sint";"date laborum temporibus";"date omnis nihil";0;0;;;
attr_4667;pim_catalog_boolean;attr_gr_3;0;"boolean consequatur sed";"boolean earum ipsam";"boolean nam tempora";"boolean atque excepturi";"boolean aut odio";0;0;;;
attr_4668;pim_catalog_image;attr_gr_3;0;"image sit sint";"image sunt sit";"image aperiam nam";"image temporibus totam";"image doloremque voluptates";0;0;pdf,png;;
attr_4669;pim_catalog_metric;attr_gr_14;1;"metric consequatur neque";"metric sequi quo";"metric mollitia sed";"metric nam fugiat";"metric eos iusto";1;0;;Length;METER
attr_4670;pim_catalog_number;attr_gr_0;0;"number reiciendis ut";"number et accusantium";"number et quisquam";"number rem blanditiis";"number sint optio";0;1;;;
